Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
attack-pattern,attack-pattern--bc9df8d6-309d-4a87-b0c5-bdd1ac4fe55f,attack-pattern--92b76ed8-f15a-4b15-bc90-e574265b8d76,76.9230769230769
attack-pattern,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,attack-pattern--18d83074-e7a8-4066-b0a2-67debd022579,80.9090909090909
attack-pattern,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,attack-pattern--39cb1cca-e327-4db7-a6bc-0f367daf9cff,100.0
attack-pattern,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,attack-pattern--1a5b6ebf-8ca8-408f-890d-68cda423ae15,30.0
attack-pattern,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,attack-pattern--d9415841-fb05-49e9-97cb-43287c344820,87.33333333333333
attack-pattern,attack-pattern--ffe59ad3-ad9b-4b9f-b74f-5beb3c309dc1,attack-pattern--f86f503d-dd16-4da8-a7f9-e0898e6f5765,92.72727272727272
attack-pattern,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,attack-pattern--a5f7092b-83e4-4188-b602-c291a6ffc40b,93.33333333333334
attack-pattern,attack-pattern--a1b52199-c8c5-438a-9ded-656f1d0888c6,attack-pattern--0cf8febf-22be-4fe9-bc3f-92976d427273,88.70967741935485
attack-pattern,attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825,attack-pattern--71e50d24-91c2-4ff7-87b3-53b48e322263,90.28169014084507
attack-pattern,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,attack-pattern--d664bed4-00be-4f61-92d4-66fcb0a38d2f,100.0
attack-pattern,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,attack-pattern--f5a9174a-51ef-46ed-978b-334b22831d77,100.0
attack-pattern,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,attack-pattern--eba36a6a-9677-404c-9d65-d478eced0724,100.0
attack-pattern,attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc,attack-pattern--92b76ed8-f15a-4b15-bc90-e574265b8d76,88.08219178082192
attack-pattern,attack-pattern--39cb1cca-e327-4db7-a6bc-0f367daf9cff,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,100.0
attack-pattern,attack-pattern--1a5b6ebf-8ca8-408f-890d-68cda423ae15,attack-pattern--881f247f-3f89-4b48-bb47-0f72a6b9817a,56.666666666666664
attack-pattern,attack-pattern--d9415841-fb05-49e9-97cb-43287c344820,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,87.33333333333333
attack-pattern,attack-pattern--f86f503d-dd16-4da8-a7f9-e0898e6f5765,attack-pattern--ffe59ad3-ad9b-4b9f-b74f-5beb3c309dc1,92.72727272727272
attack-pattern,attack-pattern--a5f7092b-83e4-4188-b602-c291a6ffc40b,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,93.33333333333334
attack-pattern,attack-pattern--0cf8febf-22be-4fe9-bc3f-92976d427273,attack-pattern--a1b52199-c8c5-438a-9ded-656f1d0888c6,88.70967741935485
attack-pattern,attack-pattern--71e50d24-91c2-4ff7-87b3-53b48e322263,attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825,90.28169014084507
attack-pattern,attack-pattern--d664bed4-00be-4f61-92d4-66fcb0a38d2f,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,100.0
attack-pattern,attack-pattern--f5a9174a-51ef-46ed-978b-334b22831d77,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,100.0
attack-pattern,attack-pattern--eba36a6a-9677-404c-9d65-d478eced0724,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,100.0
attack-pattern,attack-pattern--92b76ed8-f15a-4b15-bc90-e574265b8d76,attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc,88.08219178082192
marking-definition,marking-definition--613f2e26-407d-48c7-9eca-b8e91df99dc9,marking-definition--94868c89-83c2-464b-929b-a1a8aa3c8487,0.0
marking-definition,marking-definition--94868c89-83c2-464b-929b-a1a8aa3c8487,marking-definition--613f2e26-407d-48c7-9eca-b8e91df99dc9,0.0
report,report--fc2ba4da-9754-41da-a4e4-2723e4bc5f69,report--844d28c1-43f7-4da8-99cc-8223912dbe12,64.83411788878355
report,report--844d28c1-43f7-4da8-99cc-8223912dbe12,report--fc2ba4da-9754-41da-a4e4-2723e4bc5f69,64.83411788878355
malware,malware--0719ca62-fe15-46d9-8f37-2f4506715998,malware--5941acb9-7958-4a18-86ac-fa5616d2dfaa,78.57142857142858
malware,malware--5941acb9-7958-4a18-86ac-fa5616d2dfaa,malware--0719ca62-fe15-46d9-8f37-2f4506715998,78.57142857142858
malware,malware--ce1c3b30-f6f1-4fcf-abde-50e770a2412c,malware--5941acb9-7958-4a18-86ac-fa5616d2dfaa,20.869565217391308
identity,identity--fddb78fd-8ec2-4856-a402-08a2d5a85173,identity--a2c0f893-512d-4dff-bd00-4e7c6f78fda4,100.0
identity,identity--a2c0f893-512d-4dff-bd00-4e7c6f78fda4,identity--fddb78fd-8ec2-4856-a402-08a2d5a85173,100.0
identity,identity--0efa8a16-745c-4d68-a783-96157a56a0b8,identity--a2c0f893-512d-4dff-bd00-4e7c6f78fda4,0.0
relationship,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,relationship--700de81b-7ca6-45f5-a161-6e44783d8642,37.647058823529406
relationship,relationship--ac92bd8e-fb55-4c84-a2d3-03d99dbdc72d,relationship--18fc9f20-7036-4fea-9cf1-b64a12afa127,32.36363636363636
relationship,relationship--4a7fb741-55a2-4f63-84a8-11cc120d18bf,relationship--18fc9f20-7036-4fea-9cf1-b64a12afa127,82.46305418719213
relationship,relationship--735661bb-7980-4498-b898-e73b4c867bad,relationship--3a1658ed-070b-4f74-b533-013e14836fa6,40.0
relationship,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,relationship--3a1658ed-070b-4f74-b533-013e14836fa6,81.42857142857143
relationship,relationship--6e131ab9-6516-4a0d-a084-074e7dd1f036,relationship--213daea3-34ff-4cda-b5e0-8477b4cf482b,12.0
relationship,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,relationship--213daea3-34ff-4cda-b5e0-8477b4cf482b,74.0952380952381
relationship,relationship--160c6e33-a431-44f5-8aad-4b4a9664e590,relationship--fc684e5c-170a-4ae9-b9fc-abef81853d12,34.93333333333333
relationship,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,relationship--fc684e5c-170a-4ae9-b9fc-abef81853d12,79.87301587301587
relationship,relationship--b2215ed7-6c1e-46a5-a3bd-a90938b571de,relationship--f31d5c07-0264-4383-8700-c968baa0372e,37.09090909090909
relationship,relationship--d39c4406-1f4e-408e-aa25-748885160a13,relationship--f31d5c07-0264-4383-8700-c968baa0372e,81.7989417989418
relationship,relationship--de1228ae-d48e-4b14-b603-9bf48b453f18,relationship--57baaac8-eccd-4346-b65e-77a97ff67980,37.333333333333336
relationship,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,relationship--57baaac8-eccd-4346-b65e-77a97ff67980,82.30576441102757
relationship,relationship--0fbb259b-7a0b-4d0f-a61e-cf1c79a75c3a,relationship--7b735214-4924-4b41-a0f0-a158d362b5f8,35.483870967741936
relationship,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,relationship--7b735214-4924-4b41-a0f0-a158d362b5f8,84.67532467532467
relationship,relationship--80b68e13-cd3a-40ac-be32-32094eebf84a,relationship--b049bdf4-05bd-4571-92f7-5a7a8e9b05c4,36.11267605633803
relationship,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,relationship--b049bdf4-05bd-4571-92f7-5a7a8e9b05c4,82.76190476190476
relationship,relationship--285985bb-fda4-4cdb-94c9-297febf8c1c1,relationship--c25b9777-9253-469a-9703-4b175cd01731,40.0
relationship,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,relationship--c25b9777-9253-469a-9703-4b175cd01731,74.0952380952381
relationship,relationship--f44b86b5-0677-4234-9753-f53b510a91ad,relationship--97f9a7fc-4714-4a70-9161-615e46402ded,40.0
relationship,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,relationship--97f9a7fc-4714-4a70-9161-615e46402ded,77.74436090225564
relationship,relationship--0b8ea51d-377e-4443-99d0-3f76c0a0f14f,relationship--bb2a6442-e1f6-4f20-821f-f808ca899733,40.0
relationship,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,relationship--bb2a6442-e1f6-4f20-821f-f808ca899733,73.49753694581281
relationship,relationship--b5ba8bd9-945f-4e8d-b8b8-8d61881fc6cf,relationship--9a81f9e9-7520-4f79-8dd8-bec1bcc3ec63,35.23287671232877
relationship,relationship--3f7402e4-1088-4c7a-a11b-4d741fe6a8bd,relationship--9a81f9e9-7520-4f79-8dd8-bec1bcc3ec63,82.19780219780219
relationship,relationship--700de81b-7ca6-45f5-a161-6e44783d8642,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,37.647058823529406
relationship,relationship--82b37beb-79ce-4d6f-af98-c324af87c585,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,37.647058823529406
relationship,relationship--00ae4d18-27cb-435d-aa3c-a956355fcc0c,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--0160c9a2-4cb8-4687-b853-2638a04bc4db,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--20053f82-6024-452c-bdbc-6d43cd778a6d,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--15121a6f-efc8-462a-a1e2-d1f9bebd5677,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--514b3eb2-df86-4c5b-bfab-18037e715313,relationship--9399a018-d1fc-4523-8df0-f1884d1fe1c0,37.647058823529406
relationship,relationship--5d1c6d5c-0fe6-482f-af94-0e3c1a05159d,relationship--9399a018-d1fc-4523-8df0-f1884d1fe1c0,37.647058823529406
relationship,relationship--c2005294-8eef-40b8-8f0d-8911fcbc5dbe,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--620601de-371a-4427-ad8f-cb59af9d56c4,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--78bf68c6-4de9-43fc-9ee3-22f87319390c,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--eacde7c8-23c4-42fd-80a9-22a6a6662f8a,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,relationship--48e298e7-da6e-4aee-ae93-6816eb7a42fe,37.647058823529406
relationship,relationship--e5d92b12-17b4-4674-91b5-b0d579cc84e4,relationship--48e298e7-da6e-4aee-ae93-6816eb7a42fe,37.647058823529406
relationship,relationship--41381446-5a55-4f3e-96ad-de827a16f247,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--68384cbb-fa78-4b1e-959e-97187eb4b2d5,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--29f01925-4f95-4db5-9b63-95e49fdd6b62,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--c596d398-46e6-412a-ae60-51f7c98e25f9,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,0.0
relationship,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,relationship--fd4e92b1-69a0-4e53-882c-6076cb32ceae,89.07563025210084
relationship,relationship--4b3e34ba-20bf-4bfb-af8f-550cb05ace9a,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--3a1bfd4e-5ed5-4dc5-94f6-739e20db1883,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--a045f805-0ac1-475e-8678-645d5b91b815,relationship--c47a3bbf-2ebc-46ed-91b0-f4332b69aa0f,89.07563025210084
relationship,relationship--05e6a56b-25b1-4080-8371-d73308bce41d,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--4c8f4ee1-2927-462b-933f-651b4a6ca75c,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--85339bd7-2403-456d-b492-f1a944cfb678,relationship--70c29d57-fe17-4e14-a303-4aa1ea24c71b,89.07563025210084
relationship,relationship--1332298c-eb61-4c4e-9d66-fb2b7b1c3bdc,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--f981733d-6092-4235-863d-b0fa0f53b0a9,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--e430bcd7-c774-4942-9f29-48665429c51b,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--838286e0-57cd-40fd-a824-c145e8201699,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--780ccd4d-0698-4259-a3ec-6bdd85005402,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--a6f7bf24-eb77-41a2-9e63-d6f5b47436e8,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--b77ea310-7e7d-43e1-87ec-08eaeb1513c0,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--0fcee6e5-0bdf-46c7-ab67-d1fca483c425,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--908a2f15-0c51-469c-abb4-e6f4c3f34247,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--5472286d-df61-4c38-8b53-0489c1f46d9f,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--c0759d06-90ee-49d6-afa2-30156ed0131e,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--cd04a4d2-98af-47c4-8fd1-1d61268245de,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--d3e7adc8-1945-4462-b19e-1849317dee80,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--16a63b5b-d990-44ff-b778-4211253e2a27,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--e7f785ad-f7ab-41be-a897-6ec0fd5274d0,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--78a5e43b-e12d-4bcb-8d4a-45d51819de0e,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--d2d2fe1e-a483-4135-a469-e3b9841a57d8,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--2090209c-66de-496c-82c3-779be3033d80,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--ac2eb100-4898-4a4d-8744-7dd8062b7e9d,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--95d03409-1158-41b5-89af-60e4b437d949,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--aa974471-47bf-4052-83c9-cf63909db358,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--5fcece8f-3dfc-4943-b1c6-fd78f4869720,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--1defeb8a-8ec8-4a0a-b702-1ba78af4f6ff,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--b0beb737-1198-4da3-9263-32d571f0227d,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--31fadd16-c06d-43c1-baa7-6b4e3c0b4d1f,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--8e83895d-849f-4c57-a92f-5396e3fe9c84,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,89.07563025210084
relationship,relationship--caec4069-cdb4-458d-b134-a2e6c7e12b4f,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,57.647058823529406
relationship,relationship--b4002d2a-1be3-4226-b3df-79977cd05f82,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,37.647058823529406
relationship,relationship--ff75c140-91db-45e7-be27-85dc1ca825bf,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,37.647058823529406
relationship,relationship--175400c3-5bd4-4996-b395-5e1e1391efb6,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,37.647058823529406
relationship,relationship--2264a889-9b04-47c2-815d-0ef6d9c827ac,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--7d7ae7bd-a0be-40c2-a438-8d52ebf04c49,relationship--57baaac8-eccd-4346-b65e-77a97ff67980,30.877192982456137
relationship,relationship--98a63c81-3124-43f2-80b4-f1c85ad102d7,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--3def2476-cbac-483f-94ba-3f01aa904511,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--62929f58-93bc-47bd-b898-13bd79c82f03,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--2e992f51-961c-4384-a529-73397e86ed9e,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--ded6da93-8f90-4e8e-b5f3-2f009f2fd892,relationship--fc684e5c-170a-4ae9-b9fc-abef81853d12,28.444444444444443
relationship,relationship--5ebd4250-e7e4-4ef4-9d51-e582cb67202a,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--6ca963ca-c21b-48b8-bcb8-5245ec18ca2a,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--fa95ca2d-c22d-4bf9-92fc-d8d3d5d0f620,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--0675750e-2f7b-42ab-adf4-ed2fd65bee39,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,51.42857142857144
relationship,relationship--b0e66460-bd3a-4d4b-b06a-6634b061d4cf,relationship--fc684e5c-170a-4ae9-b9fc-abef81853d12,28.444444444444443
relationship,relationship--60cf5230-ee8b-4824-9b02-d23d3f914284,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--007603be-635f-4ec0-9591-e5e404f69f00,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--ff8831f5-479f-424b-9266-672adfe39895,relationship--9de03ac4-036a-413f-8930-7fbde1e8483e,20.0
relationship,relationship--e92ef888-92aa-4b28-87aa-4faf5a5e997e,relationship--700de81b-7ca6-45f5-a161-6e44783d8642,37.647058823529406
relationship,relationship--64518ad0-0ec9-48ba-91b2-06c31e76267d,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--4e8fa949-2117-499f-a758-d513be04453b,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--cafb075f-8c85-4ca6-97bf-71c415ff7656,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--0826951e-4016-42df-9413-d0161cc8119b,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--5fc12245-8601-48c2-af1a-ad124cf4c086,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--62b73448-dbff-405c-9c94-35497e8efb7c,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--5ddb6860-1bc2-4055-bf6b-1374ecb2e01d,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--89ed0a38-5ca5-48ba-821b-e3423bfa503e,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--5ed8f258-815d-496b-b92b-aee9b0c3eb60,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--ba412f3b-90b8-447c-aac4-aee287f08b19,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--48e298e7-da6e-4aee-ae93-6816eb7a42fe,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,37.647058823529406
relationship,relationship--beac3d03-74b0-4a28-a923-f1ee24cb76c6,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,37.647058823529406
relationship,relationship--5a06effa-9911-4ff0-9518-8440dca523c2,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--9317ad12-5055-4557-adf6-52e277fdc2f8,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--03c3a117-6550-4e81-92c9-eef9e96d9602,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--9968efff-c61a-47b4-9742-b38e2f1205d1,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--85e7f28e-77fa-497e-82ea-bfb17b248359,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--be047f39-06aa-4ace-935e-b74d2ef846b4,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--cf35ad78-5642-4f77-8071-94ca0e6632b9,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--9399a018-d1fc-4523-8df0-f1884d1fe1c0,relationship--514b3eb2-df86-4c5b-bfab-18037e715313,37.647058823529406
relationship,relationship--e360e26b-ef39-43c7-a333-c6f369ed019b,relationship--514b3eb2-df86-4c5b-bfab-18037e715313,37.647058823529406
relationship,relationship--9c2b0fb5-503f-4b8c-b941-a9f9c747ed79,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--3968a833-e7c3-43b6-83c8-1ed39c35ae4e,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--220de40e-8d32-4f0b-b78c-0ea72c1d62cb,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--e0dd0ff3-6cda-4589-b687-f17fbf837693,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--419d2d31-b295-4f88-ae58-7f82d9d57bfa,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--8d8cf7d0-7827-45fb-8a3a-a1ce4f96f13b,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--2a9bc19c-a215-4e5d-bcb2-385c8cea5b9c,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--18fc9f20-7036-4fea-9cf1-b64a12afa127,relationship--4a7fb741-55a2-4f63-84a8-11cc120d18bf,82.46305418719213
relationship,relationship--3a1658ed-070b-4f74-b533-013e14836fa6,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,81.42857142857143
relationship,relationship--213daea3-34ff-4cda-b5e0-8477b4cf482b,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,74.0952380952381
relationship,relationship--fc684e5c-170a-4ae9-b9fc-abef81853d12,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,79.87301587301587
relationship,relationship--f31d5c07-0264-4383-8700-c968baa0372e,relationship--d39c4406-1f4e-408e-aa25-748885160a13,81.7989417989418
relationship,relationship--57baaac8-eccd-4346-b65e-77a97ff67980,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,82.30576441102757
relationship,relationship--7b735214-4924-4b41-a0f0-a158d362b5f8,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,84.67532467532467
relationship,relationship--b049bdf4-05bd-4571-92f7-5a7a8e9b05c4,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,82.76190476190476
relationship,relationship--c25b9777-9253-469a-9703-4b175cd01731,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,74.0952380952381
relationship,relationship--97f9a7fc-4714-4a70-9161-615e46402ded,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,77.74436090225564
relationship,relationship--bb2a6442-e1f6-4f20-821f-f808ca899733,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,73.49753694581281
relationship,relationship--9a81f9e9-7520-4f79-8dd8-bec1bcc3ec63,relationship--3f7402e4-1088-4c7a-a11b-4d741fe6a8bd,82.19780219780219
relationship,relationship--55f3a012-31be-437c-9f2c-6cc4f2456ea1,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,89.07563025210084
relationship,relationship--91babd84-8510-48b3-a74d-c1180b70ac35,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--ec1b7724-1df5-431c-a541-017c50403d2b,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--7cf3442e-a796-4c3d-b3fc-bec558f76181,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--901417f6-ffae-454e-8de5-da9fa4c2048b,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--8e5058ea-1e46-47f2-83a9-778e267b1bc3,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
